qualifyId,raceId,driverId,driverFullName,constructorId,number,position,q1,q2,q3
1947,98,2,Fernando Alonso,2,14,7,1:19.709,1:19.516,1:19.444
1948,98,31,Yuki Tsunoda,8,22,8,1:20.307,1:20.350,1:20.348
1949,98,3,Andrea K. Antonelli,7,12,9,1:20.135,1:20.105,1:19.967
1950,98,27,Carlos Sainz,10,55,10,1:20.240,1:19.957,1:19.830
1951,98,4,Oliver Bearman,4,87,11,1:20.403,1:20.371,
1952,98,1,Alexander Albon,10,23,12,1:21.463,1:21.242,
1953,98,16,Liam Lawson,9,30,13,1:20.972,1:20.856,
1954,98,12,Isack Hadjar,8,6,14,1:21.749,1:21.654,
1955,98,5,Gabriel Bortoleto,5,5,15,1:22.076,1:21.728,
1956,98,14,Nico Hulkenberg,5,27,16,1:22.422,,
1957,98,9,Jack Doohan,1,7,17,1:22.585,,
1958,98,21,Esteban Ocon,4,31,18,1:22.603,,
1959,98,10,Pierre Gasly,1,10,19,1:22.862,,
1960,98,30,Lance Stroll,2,18,20,1:23.522,,
1961,99,20,Lando Norris,6,4,1,1:17.650,1:17.355,1:17.338
1962,99,17,Charles Leclerc,3,16,2,1:18.062,1:17.794,1:17.709
1963,99,32,Max Verstappen,9,1,3,1:18.785,1:18.773,1:18.836
1964,99,23,Oscar Piastri,6,81,4,1:19.015,1:18.755,1:18.758
1965,99,26,George Russell,7,63,5,1:19.487,1:19.433,1:19.387
1966,99,13,Lewis Hamilton,3,44,6,1:19.036,1:18.733,1:18.656
1967,99,2,Fernando Alonso,2,14,7,1:19.610,1:19.448,1:19.412
1968,99,3,Andrea K. Antonelli,7,12,8,1:19.629,1:19.667,1:19.655
1969,99,31,Yuki Tsunoda,8,22,9,1:20.403,1:20.086,1:20.005
1970,99,27,Carlos Sainz,10,55,10,1:20.602,1:20.320,1:20.152
1971,99,10,Pierre Gasly,1,10,11,1:21.111,1:20.901,
1972,99,30,Lance Stroll,2,18,12,1:21.017,1:20.936,
1973,99,21,Esteban Ocon,4,31,13,1:21.383,1:21.301,
1974,99,12,Isack Hadjar,8,6,14,1:21.454,1:21.460,
1975,99,1,Alexander Albon,10,23,15,1:21.734,1:21.697,
1976,99,16,Liam Lawson,9,30,16,1:21.859,,
1977,99,9,Jack Doohan,1,7,17,1:22.191,,
1978,99,14,Nico Hulkenberg,5,27,18,1:22.945,,
1979,99,4,Oliver Bearman,4,87,19,1:23.387,,
1980,99,5,Gabriel Bortoleto,5,5,20,1:23.564,,
1981,100,32,Max Verstappen,9,1,1,1:17.798,1:17.448,1:17.278
1982,100,20,Lando Norris,6,4,2,1:17.904,1:17.792,1:17.622
1983,100,23,Oscar Piastri,6,81,3,1:18.915,1:18.671,1:18.653
1984,100,17,Charles Leclerc,3,16,4,1:18.863,1:18.536,1:18.476
1985,100,26,George Russell,7,63,5,1:19.078,1:19.014,1:18.892
1986,100,13,Lewis Hamilton,3,44,6,1:19.011,1:18.988,1:18.861
1987,100,2,Fernando Alonso,2,14,7,1:19.986,1:19.780,1:19.680
1988,100,31,Yuki Tsunoda,8,22,8,1:19.629,1:19.436,1:19.359
1989,100,3,Andrea K. Antonelli,7,12,9,1:20.358,1:20.289,1:20.224
1990,100,27,Carlos Sainz,10,55,10,1:20.905,1:20.558,1:20.386
1991,100,16,Liam Lawson,9,30,11,1:21.102,1:20.922,
1992,100,9,Jack Doohan,1,7,12,1:21.029,1:20.881,
1993,100,4,Oliver Bearman,4,87,13,1:21.701,1:21.642,
1994,100,10,Pierre Gasly,1,10,14,1:21.870,1:21.534,
1995,100,1,Alexander Albon,10,23,15,1:21.699,1:21.448,
1996,100,14,Nico Hulkenberg,5,27,16,1:22.138,,
1997,100,12,Isack Hadjar,8,6,17,1:22.426,,
1998,100,5,Gabriel Bortoleto,5,5,18,1:23.048,,
1999,100,30,Lance Stroll,2,18,19,1:23.130,,
2000,100,21,Esteban Ocon,4,31,20,1:23.405,,
