resultId,raceId,driverId,driverFullName,constructorId,number,grid,position,positionOrder,points,laps,milliseconds,statusId
1961,99,20,Lando Norris,6,4,1,1,1,25,57,5400000,1
1962,99,17,Charles Leclerc,3,16,2,2,2,18,56,5405000,1
1963,99,32,Max Verstappen,9,1,3,3,3,15,55,5410000,1
1964,99,23,Oscar Piastri,6,81,4,4,4,12,54,5415000,1
1965,99,26,George Russell,7,63,5,5,5,10,53,5420000,1
1966,99,13,Lewis Hamilton,3,44,6,6,6,8,52,5425000,1
1967,99,2,Fernando Alonso,2,14,7,7,7,6,51,5430000,1
1968,99,3,Andrea K. Antonelli,7,12,8,8,8,4,50,5435000,1
1969,99,31,Yuki Tsunoda,8,22,9,9,9,2,49,5440000,1
1970,99,27,Carlos Sainz,10,55,10,10,10,1,48,5445000,1
1971,99,10,Pierre Gasly,1,10,11,11,11,0,47,5450000,1
1972,99,30,Lance Stroll,2,18,12,12,12,0,46,5455000,1
1973,99,21,Esteban Ocon,4,31,13,13,13,0,45,5460000,1
1974,99,12,Isack Hadjar,8,6,14,14,14,0,44,5465000,1
1975,99,1,Alexander Albon,10,23,15,15,15,0,43,5470000,1
1976,99,16,Liam Lawson,9,30,16,16,16,0,42,5475000,1
1977,99,9,Jack Doohan,1,7,17,17,17,0,41,5480000,1
1978,99,14,Nico Hulkenberg,5,27,18,18,18,0,40,5485000,1
1979,99,4,Oliver Bearman,4,87,19,19,19,0,39,5490000,1
1980,99,5,Gabriel Bortoleto,5,5,20,20,20,0,38,5495000,1
1981,100,32,Max Verstappen,9,1,1,1,1,25,57,5400000,1
1982,100,20,Lando Norris,6,4,2,2,2,18,56,5405000,1
1983,100,23,Oscar Piastri,6,81,3,3,3,15,55,5410000,1
1984,100,17,Charles Leclerc,3,16,4,4,4,12,54,5415000,1
1985,100,26,George Russell,7,63,5,5,5,10,53,5420000,1
1986,100,13,Lewis Hamilton,3,44,6,6,6,8,52,5425000,1
1987,100,2,Fernando Alonso,2,14,7,7,7,6,51,5430000,1
1988,100,31,Yuki Tsunoda,8,22,8,8,8,4,50,5435000,1
1989,100,3,Andrea K. Antonelli,7,12,9,9,9,2,49,5440000,1
1990,100,27,Carlos Sainz,10,55,10,10,10,1,48,5445000,1
1991,100,16,Liam Lawson,9,30,11,11,11,0,47,5450000,1
1992,100,9,Jack Doohan,1,7,12,12,12,0,46,5455000,1
1993,100,4,Oliver Bearman,4,87,13,13,13,0,45,5460000,1
1994,100,10,Pierre Gasly,1,10,14,14,14,0,44,5465000,1
1995,100,1,Alexander Albon,10,23,15,15,15,0,43,5470000,1
1996,100,14,Nico Hulkenberg,5,27,16,16,16,0,42,5475000,1
1997,100,12,Isack Hadjar,8,6,17,17,17,0,41,5480000,1
1998,100,5,Gabriel Bortoleto,5,5,18,18,18,0,40,5485000,1
1999,100,30,Lance Stroll,2,18,19,19,19,0,39,5490000,1
2000,100,21,Esteban Ocon,4,31,20,20,20,0,38,5495000,1
